# 4, 6934
# t[s]       nu_e            nu_e_bar        nu_x            u_x_bar          
1.475        2.7620820E-04   2.1805582E-02   1.2097701E-04   1.0295972E-04 
1.478        2.7553175E-04   2.1869953E-02   1.2093730E-04   1.0292587E-04 
1.479        2.7400556E-04   2.1971852E-02   1.2075726E-04   1.0277287E-04 
1.482        2.7472114E-04   2.1805245E-02   1.2047890E-04   1.0253391E-04 
1.483        2.7583913E-04   2.1636147E-02   1.2031652E-04   1.0239411E-04 
1.486        2.7469488E-04   2.1725131E-02   1.2030779E-04   1.0238747E-04 
1.487        2.7316203E-04   2.1845731E-02   1.2015190E-04   1.0225465E-04 
1.490        2.7294053E-04   2.1790748E-02   1.1996455E-04   1.0209423E-04 
1.491        2.7213881E-04   2.1821542E-02   1.1989350E-04   1.0203421E-04 
1.494        2.7113285E-04   2.1865496E-02   1.1967434E-04   1.0184629E-04 
1.496        2.7245697E-04   2.1630084E-02   1.1935253E-04   1.0156924E-04 
1.498        2.7341060E-04   2.1490418E-02   1.1920735E-04   1.0144418E-04 
1.500        2.7365171E-04   2.1396704E-02   1.1900303E-04   1.0126842E-04 
1.502        2.7498402E-04   2.1192172E-02   1.1877583E-04   1.0107329E-04 
1.504        2.7645782E-04   2.0996373E-02   1.1861315E-04   1.0093323E-04 
1.506        2.7737830E-04   2.0855951E-02   1.1845889E-04   1.0080039E-04 
1.508        2.7822754E-04   2.0724038E-02   1.1831445E-04   1.0067572E-04 
1.510        2.7850989E-04   2.0655843E-02   1.1815639E-04   1.0054070E-04 
1.512        2.7972862E-04   2.0463292E-02   1.1791284E-04   1.0033089E-04 
1.514        2.8072668E-04   2.0318449E-02   1.1784750E-04   1.0027360E-04 
1.516        2.7907406E-04   2.0462660E-02   1.1788843E-04   1.0030967E-04 
1.518        2.7747798E-04   2.0571856E-02   1.1778892E-04   1.0022514E-04 
1.520        2.7700780E-04   2.0563831E-02   1.1766954E-04   1.0012357E-04 
1.522        2.7763080E-04   2.0455081E-02   1.1751910E-04   9.9994344E-05 
1.524        2.7724555E-04   2.0460242E-02   1.1740965E-04   9.9901316E-05 
1.526        2.7689268E-04   2.0424850E-02   1.1728627E-04   9.9796001E-05 
1.528        2.7734666E-04   2.0343139E-02   1.1708748E-04   9.9624747E-05 
1.530        2.7813368E-04   2.0210448E-02   1.1694363E-04   9.9501109E-05 
1.532        2.7774707E-04   2.0216105E-02   1.1684239E-04   9.9414214E-05 
1.534        2.7782368E-04   2.0169266E-02   1.1672365E-04   9.9312593E-05 
1.536        2.7769279E-04   2.0128539E-02   1.1657244E-04   9.9182759E-05 
1.538        2.7924178E-04   1.9936611E-02   1.1643745E-04   9.9066659E-05 
1.540        2.7947042E-04   1.9874406E-02   1.1636907E-04   9.9008078E-05 
1.542        2.7925614E-04   1.9878029E-02   1.1627500E-04   9.8927438E-05 
1.544        2.7921972E-04   1.9854131E-02   1.1620637E-04   9.8868892E-05 
1.546        2.7993495E-04   1.9724714E-02   1.1599350E-04   9.8685967E-05 
1.548        2.8086094E-04   1.9620269E-02   1.1590695E-04   9.8611429E-05 
1.550        2.8116323E-04   1.9570518E-02   1.1587070E-04   9.8580748E-05 
1.552        2.8050056E-04   1.9595171E-02   1.1579694E-04   9.8518414E-05 
1.554        2.8190101E-04   1.9430053E-02   1.1565358E-04   9.8394660E-05 
1.556        2.8162349E-04   1.9458486E-02   1.1567476E-04   9.8413353E-05 
1.558        2.7986354E-04   1.9599530E-02   1.1565223E-04   9.8395151E-05 
1.560        2.7956189E-04   1.9572971E-02   1.1558129E-04   9.8333914E-05 
1.561        2.7967619E-04   1.9509721E-02   1.1548851E-04   9.8254007E-05 
1.564        2.7915109E-04   1.9544514E-02   1.1544153E-04   9.8214095E-05 
1.565        2.7819007E-04   1.9591013E-02   1.1538080E-04   9.8163057E-05 
1.568        2.7844706E-04   1.9507750E-02   1.1531367E-04   9.8105380E-05 
1.569        2.7748508E-04   1.9585098E-02   1.1533561E-04   9.8124562E-05 
1.572        2.7468156E-04   1.9872999E-02   1.1535830E-04   9.8145875E-05 
1.573        2.7319035E-04   1.9982842E-02   1.1530168E-04   9.8098168E-05 
1.576        2.7206967E-04   2.0039737E-02   1.1520284E-04   9.8015259E-05 
1.577        2.7309495E-04   1.9895717E-02   1.1503302E-04   9.7869471E-05 
1.580        2.7309797E-04   1.9871682E-02   1.1495112E-04   9.7799659E-05 
1.581        2.7339540E-04   1.9788919E-02   1.1481394E-04   9.7682197E-05 
1.584        2.7403729E-04   1.9690748E-02   1.1475022E-04   9.7626558E-05 
1.585        2.7226475E-04   1.9826141E-02   1.1474403E-04   9.7621565E-05 
1.588        2.7106223E-04   1.9903134E-02   1.1464317E-04   9.7535524E-05 
1.589        2.6998820E-04   1.9976613E-02   1.1460981E-04   9.7507404E-05 
1.592        2.6980941E-04   1.9913203E-02   1.1443831E-04   9.7360578E-05 
1.593        2.6981371E-04   1.9856637E-02   1.1434866E-04   9.7283988E-05 
1.596        2.6833762E-04   2.0009996E-02   1.1429126E-04   9.7235091E-05 
1.597        2.6745834E-04   2.0053783E-02   1.1422788E-04   9.7180619E-05 
1.600        2.6722953E-04   2.0006366E-02   1.1404343E-04   9.7022320E-05 
1.601        2.6695440E-04   1.9953855E-02   1.1388443E-04   9.6886278E-05 
1.604        2.6782590E-04   1.9832278E-02   1.1369648E-04   9.6724317E-05 
1.605        2.6786344E-04   1.9812617E-02   1.1364961E-04   9.6684078E-05 
1.608        2.6744511E-04   1.9801805E-02   1.1354049E-04   9.6590297E-05 
1.609        2.6670282E-04   1.9848717E-02   1.1345284E-04   9.6515674E-05 
1.612        2.6648425E-04   1.9769309E-02   1.1333215E-04   9.6412436E-05 
1.613        2.6625502E-04   1.9732560E-02   1.1317821E-04   9.6280727E-05 
1.616        2.6713926E-04   1.9637735E-02   1.1302923E-04   9.6152013E-05 
1.617        2.6681366E-04   1.9629528E-02   1.1293468E-04   9.6070678E-05 
1.620        2.6593187E-04   1.9688681E-02   1.1290561E-04   9.6046576E-05 
1.621        2.6366261E-04   1.9901530E-02   1.1289867E-04   9.6042486E-05 
1.624        2.6250419E-04   1.9952038E-02   1.1273092E-04   9.5899249E-05 
1.625        2.6290364E-04   1.9862697E-02   1.1262477E-04   9.5807739E-05 
1.628        2.6174454E-04   1.9929019E-02   1.1251753E-04   9.5716282E-05 
1.629        2.6200248E-04   1.9829406E-02   1.1233803E-04   9.5563378E-05 
1.632        2.6268012E-04   1.9702350E-02   1.1215835E-04   9.5408787E-05 
1.633        2.6237233E-04   1.9699757E-02   1.1203326E-04   9.5301483E-05 
1.636        2.6280555E-04   1.9588734E-02   1.1189784E-04   9.5184566E-05 
1.637        2.6199873E-04   1.9626219E-02   1.1184677E-04   9.5140871E-05 
1.640        2.6266574E-04   1.9486569E-02   1.1166649E-04   9.4985478E-05 
1.641        2.6317156E-04   1.9412281E-02   1.1154804E-04   9.4883663E-05 
1.644        2.6261557E-04   1.9430444E-02   1.1143609E-04   9.4788124E-05 
1.645        2.6295281E-04   1.9352003E-02   1.1126822E-04   9.4644429E-05 
1.648        2.6508938E-04   1.9072638E-02   1.1103926E-04   9.4447513E-05 
1.649        2.6852250E-04   1.8679484E-02   1.1079280E-04   9.4233756E-05 
1.652        2.7032045E-04   1.8505021E-02   1.1076839E-04   9.4211490E-05 
1.653        2.6862140E-04   1.8669550E-02   1.1085486E-04   9.4285831E-05 
1.656        2.6775864E-04   1.8707167E-02   1.1087891E-04   9.4306829E-05 
1.657        2.6585965E-04   1.8871480E-02   1.1087453E-04   9.4304016E-05 
1.660        2.6579259E-04   1.8826393E-02   1.1077617E-04   9.4219735E-05 
1.661        2.6559810E-04   1.8816566E-02   1.1073481E-04   9.4184227E-05 
1.664        2.6393209E-04   1.8966849E-02   1.1074004E-04   9.4190021E-05 
1.665        2.6362623E-04   1.8945191E-02   1.1063789E-04   9.4103605E-05 
1.668        2.6461365E-04   1.8787245E-02   1.1048417E-04   9.3971901E-05 
1.669        2.6474543E-04   1.8797093E-02   1.1049118E-04   9.3977850E-05 
1.672        2.6330992E-04   1.8934304E-02   1.1048307E-04   9.3972097E-05 
1.673        2.6328061E-04   1.8875094E-02   1.1036609E-04   9.3871786E-05 
1.676        2.6467808E-04   1.8701806E-02   1.1019373E-04   9.3723396E-05 
1.677        2.6473788E-04   1.8688835E-02   1.1017675E-04   9.3708795E-05 
1.680        2.6254392E-04   1.8888429E-02   1.1017643E-04   9.3709338E-05 
1.681        2.6148948E-04   1.8945423E-02   1.1010897E-04   9.3651599E-05 
1.684        2.6211733E-04   1.8817855E-02   1.0987330E-04   9.3449625E-05 
1.685        2.6435001E-04   1.8580046E-02   1.0977578E-04   9.3364702E-05 
1.688        2.6328015E-04   1.8676319E-02   1.0985753E-04   9.3435212E-05 
1.689        2.6123570E-04   1.8851080E-02   1.0985440E-04   9.3433634E-05 
1.692        2.5813993E-04   1.9145196E-02   1.0988221E-04   9.3459313E-05 
1.693        2.5734927E-04   1.9153734E-02   1.0973320E-04   9.3331861E-05 
1.696        2.5844511E-04   1.8991423E-02   1.0953768E-04   9.3163535E-05 
1.697        2.5906511E-04   1.8910485E-02   1.0942225E-04   9.3064359E-05 
1.700        2.5797746E-04   1.8999212E-02   1.0937667E-04   9.3025549E-05 
1.701        2.5789638E-04   1.8945148E-02   1.0922324E-04   9.2893902E-05 
1.704        2.5723951E-04   1.8968571E-02   1.0911972E-04   9.2805998E-05 
1.705        2.5716697E-04   1.8934745E-02   1.0901239E-04   9.2713481E-05 
1.708        2.5701533E-04   1.8892227E-02   1.0886653E-04   9.2588653E-05 
1.709        2.5834230E-04   1.8696709E-02   1.0863019E-04   9.2384917E-05 
1.712        2.6115279E-04   1.8403116E-02   1.0851807E-04   9.2287004E-05 
1.713        2.6154442E-04   1.8355937E-02   1.0847918E-04   9.2252799E-05 
1.716        2.5842152E-04   1.8651160E-02   1.0856911E-04   9.2331187E-05 
1.717        2.5646985E-04   1.8788180E-02   1.0856783E-04   9.2330811E-05 
1.720        2.5573791E-04   1.8789415E-02   1.0839740E-04   9.2185239E-05 
1.721        2.5615196E-04   1.8690646E-02   1.0827670E-04   9.2081707E-05 
1.724        2.5501286E-04   1.8777052E-02   1.0823661E-04   9.2047710E-05 
1.725        2.5481069E-04   1.8754730E-02   1.0806066E-04   9.1897335E-05 
1.728        2.5667760E-04   1.8539241E-02   1.0792256E-04   9.1777666E-05 
1.729        2.5676031E-04   1.8491411E-02   1.0783998E-04   9.1707267E-05 
1.732        2.5744435E-04   1.8406168E-02   1.0778419E-04   9.1658908E-05 
1.733        2.5766536E-04   1.8343726E-02   1.0768984E-04   9.1577363E-05 
1.736        2.5681119E-04   1.8395600E-02   1.0764750E-04   9.1541388E-05 
1.737        2.5723539E-04   1.8300542E-02   1.0751133E-04   9.1424747E-05 
1.740        2.5723722E-04   1.8322249E-02   1.0756067E-04   9.1466501E-05 
1.741        2.5490814E-04   1.8508643E-02   1.0756095E-04   9.1467932E-05 
1.744        2.5383569E-04   1.8511983E-02   1.0748495E-04   9.1403123E-05 
1.746        2.5370523E-04   1.8524523E-02   1.0740292E-04   9.1332972E-05 
1.748        2.5319597E-04   1.8535941E-02   1.0732186E-04   9.1263705E-05 
1.750        2.5303937E-04   1.8493046E-02   1.0726418E-04   9.1214843E-05 
1.752        2.5109522E-04   1.8692709E-02   1.0727798E-04   9.1227668E-05 
1.754        2.4921776E-04   1.8821679E-02   1.0726877E-04   9.1222119E-05 
1.756        2.4793189E-04   1.8942896E-02   1.0714675E-04   9.1117752E-05 
1.758        2.4882154E-04   1.8777188E-02   1.0696175E-04   9.0958924E-05 
1.760        2.4948546E-04   1.8674535E-02   1.0684270E-04   9.0856542E-05 
1.762        2.5036436E-04   1.8553790E-02   1.0670586E-04   9.0738644E-05 
1.764        2.5123079E-04   1.8441977E-02   1.0662563E-04   9.0668905E-05 
1.766        2.4993876E-04   1.8541200E-02   1.0660285E-04   9.0650148E-05 
1.768        2.4742785E-04   1.8751061E-02   1.0667508E-04   9.0713070E-05 
1.770        2.4583230E-04   1.8852210E-02   1.0656277E-04   9.0618012E-05 
1.772        2.4482507E-04   1.8944111E-02   1.0654240E-04   9.0601047E-05 
1.774        2.4317308E-04   1.9059204E-02   1.0648273E-04   9.0550852E-05 
1.776        2.4215331E-04   1.9115883E-02   1.0637966E-04   9.0463077E-05 
1.778        2.4182179E-04   1.9101666E-02   1.0631246E-04   9.0404919E-05 
1.780        2.4115506E-04   1.9057512E-02   1.0617487E-04   9.0288226E-05 
1.782        2.3990576E-04   1.9199100E-02   1.0611750E-04   9.0239476E-05 
1.784        2.4040245E-04   1.9078354E-02   1.0586052E-04   9.0018557E-05 
1.786        2.4226123E-04   1.8857604E-02   1.0569290E-04   8.9873721E-05 
1.788        2.4129009E-04   1.8939172E-02   1.0561345E-04   8.9806036E-05 
1.790        2.4062451E-04   1.8954347E-02   1.0551235E-04   8.9719829E-05 
1.792        2.4035927E-04   1.8918228E-02   1.0534010E-04   8.9571870E-05 
1.794        2.4115705E-04   1.8772589E-02   1.0519200E-04   8.9444428E-05 
1.796        2.4080230E-04   1.8776353E-02   1.0507957E-04   8.9348185E-05 
1.798        2.4298740E-04   1.8456822E-02   1.0481077E-04   8.9115925E-05 
1.800        2.4374799E-04   1.8371841E-02   1.0475699E-04   8.9069215E-05 
1.802        2.4426631E-04   1.8262702E-02   1.0459532E-04   8.8929926E-05 
1.804        2.4596744E-04   1.8031575E-02   1.0437536E-04   8.8740291E-05 
1.806        2.4664449E-04   1.7978586E-02   1.0436155E-04   8.8727445E-05 
1.808        2.4534513E-04   1.8057125E-02   1.0432032E-04   8.8692519E-05 
1.810        2.4488900E-04   1.8053345E-02   1.0421186E-04   8.8600138E-05 
1.812        2.4587246E-04   1.7877524E-02   1.0413403E-04   8.8532623E-05 
1.814        2.4403514E-04   1.8084746E-02   1.0414336E-04   8.8541026E-05 
1.815        2.4132721E-04   1.8341977E-02   1.0420167E-04   8.8591834E-05 
1.818        2.3883718E-04   1.8550297E-02   1.0416968E-04   8.8565558E-05 
1.819        2.3850103E-04   1.8514721E-02   1.0395892E-04   8.8385316E-05 
1.822        2.4095574E-04   1.8206144E-02   1.0370658E-04   8.8168105E-05 
1.823        2.4303034E-04   1.7963728E-02   1.0351420E-04   8.8002355E-05 
1.826        2.4399617E-04   1.7830505E-02   1.0340414E-04   8.7907265E-05 
1.827        2.4383083E-04   1.7793401E-02   1.0333905E-04   8.7851433E-05 
1.830        2.4115667E-04   1.8077642E-02   1.0340224E-04   8.7906334E-05 
1.831        2.4002918E-04   1.8130775E-02   1.0325008E-04   8.7776451E-05 
1.834        2.4159885E-04   1.7924080E-02   1.0306300E-04   8.7615244E-05 
1.835        2.4310153E-04   1.7732719E-02   1.0295935E-04   8.7525238E-05 
1.838        2.4335167E-04   1.7682726E-02   1.0285776E-04   8.7437817E-05 
1.839        2.4344874E-04   1.7634312E-02   1.0272705E-04   8.7325653E-05 
1.842        2.4362516E-04   1.7568071E-02   1.0265841E-04   8.7267088E-05 
1.843        2.4502880E-04   1.7392103E-02   1.0250852E-04   8.7137599E-05 
1.846        2.4643598E-04   1.7249721E-02   1.0244373E-04   8.7080937E-05 
1.847        2.4531887E-04   1.7358234E-02   1.0246250E-04   8.7097764E-05 
1.850        2.4355512E-04   1.7502455E-02   1.0245037E-04   8.7088194E-05 
1.851        2.4272917E-04   1.7527393E-02   1.0238622E-04   8.7033646E-05 
1.854        2.4187324E-04   1.7593161E-02   1.0235071E-04   8.7003457E-05 
1.855        2.4068664E-04   1.7696440E-02   1.0229452E-04   8.6956277E-05 
1.858        2.4018873E-04   1.7697055E-02   1.0221760E-04   8.6890435E-05 
1.859        2.4021257E-04   1.7642259E-02   1.0210417E-04   8.6793189E-05 
1.862        2.4131275E-04   1.7498065E-02   1.0197532E-04   8.6682266E-05 
1.863        2.4242919E-04   1.7367173E-02   1.0184720E-04   8.6572354E-05 
1.866        2.4222668E-04   1.7350276E-02   1.0181557E-04   8.6544993E-05 
1.867        2.4253985E-04   1.7292594E-02   1.0173405E-04   8.6475293E-05 
1.870        2.4276161E-04   1.7258826E-02   1.0170547E-04   8.6450709E-05 
1.871        2.4190101E-04   1.7319442E-02   1.0165789E-04   8.6410379E-05 
1.874        2.4109589E-04   1.7374253E-02   1.0157757E-04   8.6342068E-05 
1.875        2.4141031E-04   1.7324185E-02   1.0153030E-04   8.6301241E-05 
1.878        2.4040772E-04   1.7392695E-02   1.0153786E-04   8.6308034E-05 
1.879        2.3964941E-04   1.7423086E-02   1.0144025E-04   8.6224996E-05 
1.882        2.3899278E-04   1.7480116E-02   1.0142859E-04   8.6215329E-05 
1.883        2.3823768E-04   1.7516645E-02   1.0141650E-04   8.6205338E-05 
1.886        2.3743140E-04   1.7537780E-02   1.0129859E-04   8.6105093E-05 
1.887        2.3769799E-04   1.7480384E-02   1.0116834E-04   8.5993547E-05 
1.890        2.3860357E-04   1.7346913E-02   1.0102032E-04   8.5866066E-05 
1.891        2.3871247E-04   1.7329777E-02   1.0099033E-04   8.5840690E-05 
1.894        2.3766536E-04   1.7403535E-02   1.0093316E-04   8.5792479E-05 
1.895        2.3953043E-04   1.7160631E-02   1.0076028E-04   8.5643096E-05 
1.898        2.4188216E-04   1.6904096E-02   1.0064319E-04   8.5541254E-05 
1.899        2.4055228E-04   1.7014962E-02   1.0073355E-04   8.5619226E-05 
1.902        2.3730523E-04   1.7346130E-02   1.0081033E-04   8.5686732E-05 
1.903        2.3611889E-04   1.7429474E-02   1.0071058E-04   8.5602148E-05 
1.906        2.3550910E-04   1.7403998E-02   1.0062889E-04   8.5532879E-05 
1.907        2.3429903E-04   1.7541356E-02   1.0063219E-04   8.5536861E-05 
1.910        2.3298957E-04   1.7660119E-02   1.0054962E-04   8.5466499E-05 
1.911        2.3362661E-04   1.7522956E-02   1.0032624E-04   8.5274749E-05 
1.914        2.3506898E-04   1.7339904E-02   1.0015947E-04   8.5131177E-05 
1.915        2.3774357E-04   1.7040931E-02   9.9967966E-05   8.4965605E-05 
1.918        2.3867011E-04   1.6907470E-02   9.9857396E-05   8.4870918E-05 
1.919        2.3857788E-04   1.6924160E-02   9.9824498E-05   8.4842522E-05 
1.922        2.3841367E-04   1.6921270E-02   9.9751982E-05   8.4779887E-05 
1.923        2.3848519E-04   1.6873182E-02   9.9672801E-05   8.4712030E-05 
1.926        2.3801349E-04   1.6896116E-02   9.9628046E-05   8.4673578E-05 
1.927        2.3768404E-04   1.6892883E-02   9.9539103E-05   8.4597382E-05 
1.930        2.3759047E-04   1.6878184E-02   9.9499773E-05   8.4563691E-05 
1.931        2.3702409E-04   1.6891363E-02   9.9398957E-05   8.4477700E-05 
1.934        2.3829448E-04   1.6714949E-02   9.9261791E-05   8.4359337E-05 
1.935        2.3879419E-04   1.6658745E-02   9.9226449E-05   8.4328426E-05 
1.938        2.3689882E-04   1.6834275E-02   9.9298583E-05   8.4390859E-05 
1.939        2.3554173E-04   1.6924356E-02   9.9204876E-05   8.4311235E-05 
1.942        2.3680721E-04   1.6752904E-02   9.9064313E-05   8.4190092E-05 
1.943        2.3568185E-04   1.6868634E-02   9.9112405E-05   8.4231788E-05 
1.946        2.3570016E-04   1.6813545E-02   9.9005974E-05   8.4140465E-05 
1.947        2.3493995E-04   1.6875791E-02   9.8963770E-05   8.4104871E-05 
1.950        2.3405101E-04   1.6916393E-02   9.8918915E-05   8.4066434E-05 
1.951        2.3356563E-04   1.6932850E-02   9.8846258E-05   8.4004162E-05 
1.954        2.3392959E-04   1.6861614E-02   9.8707036E-05   8.3885237E-05 
1.955        2.3604279E-04   1.6633954E-02   9.8565219E-05   8.3762439E-05 
1.958        2.3563287E-04   1.6696860E-02   9.8562684E-05   8.3760949E-05 
1.959        2.3425976E-04   1.6767896E-02   9.8497608E-05   8.3705863E-05 
1.962        2.3424372E-04   1.6715943E-02   9.8387182E-05   8.3610365E-05 
1.963        2.3362422E-04   1.6761062E-02   9.8341775E-05   8.3571702E-05 
1.966        2.3386799E-04   1.6689997E-02   9.8208044E-05   8.3457941E-05 
1.967        2.3431532E-04   1.6635931E-02   9.8126765E-05   8.3387493E-05 
1.970        2.3517781E-04   1.6518444E-02   9.8027005E-05   8.3301447E-05 
1.971        2.3612216E-04   1.6394394E-02   9.7957043E-05   8.3241136E-05 
1.974        2.3557017E-04   1.6445498E-02   9.7969533E-05   8.3251954E-05 
1.975        2.3410886E-04   1.6593197E-02   9.8009488E-05   8.3286684E-05 
1.978        2.3207723E-04   1.6726875E-02   9.8014983E-05   8.3292205E-05 
1.979        2.3019812E-04   1.6862996E-02   9.7975411E-05   8.3258840E-05 
