# 8, 1000
# Nu energy [MeV]X-Sec. [m^2]     Lep. <E> [m^2 MeV]
# Enu            nu_e             nu_e_bar         nu_x             nu_x_bar         nu_e             nu_e_bar         nu_x             nu_x_bar         
89.05            7.3531909E-46    3.0863167E-46    1.2026317E-46    1.0361135E-46    3.1910288E-44    8.3397021E-45    4.7833507E-45    3.8634895E-45    
89.15            7.3614784E-46    3.0897920E-46    1.2039827E-46    1.0372767E-46    3.1982466E-44    8.3585992E-45    4.7941483E-45    3.8722078E-45    
89.25            7.3697658E-46    3.0932673E-46    1.2053337E-46    1.0384398E-46    3.2054725E-44    8.3775178E-45    4.8049580E-45    3.8809358E-45    
89.35            7.3780532E-46    3.0967426E-46    1.2066846E-46    1.0396030E-46    3.2127066E-44    8.3964577E-45    4.8157799E-45    3.8896737E-45    
89.45            7.3863407E-46    3.1002179E-46    1.2080356E-46    1.0407662E-46    3.2199488E-44    8.4154190E-45    4.8266140E-45    3.8984215E-45    
89.55            7.3946281E-46    3.1036932E-46    1.2093865E-46    1.0419293E-46    3.2271992E-44    8.4344016E-45    4.8374603E-45    3.9071790E-45    
89.65            7.4029156E-46    3.1071685E-46    1.2107375E-46    1.0430925E-46    3.2344578E-44    8.4534057E-45    4.8483187E-45    3.9159464E-45    
89.75            7.4112030E-46    3.1106439E-46    1.2120885E-46    1.0442556E-46    3.2417245E-44    8.4724311E-45    4.8591893E-45    3.9247236E-45    
89.85            7.4194905E-46    3.1141192E-46    1.2134394E-46    1.0454188E-46    3.2489993E-44    8.4914780E-45    4.8700721E-45    3.9335106E-45    
89.95            7.4277779E-46    3.1175945E-46    1.2147904E-46    1.0465820E-46    3.2562823E-44    8.5105462E-45    4.8809670E-45    3.9423074E-45    
90.05            7.4360654E-46    3.1210698E-46    1.2161413E-46    1.0477451E-46    3.2635735E-44    8.5296358E-45    4.8918741E-45    3.9511141E-45    
90.15            7.4443528E-46    3.1245451E-46    1.2174923E-46    1.0489083E-46    3.2708728E-44    8.5487468E-45    4.9027934E-45    3.9599306E-45    
90.25            7.4526403E-46    3.1280204E-46    1.2188433E-46    1.0500715E-46    3.2781802E-44    8.5678792E-45    4.9137249E-45    3.9687569E-45    
90.35            7.4609277E-46    3.1314957E-46    1.2201942E-46    1.0512346E-46    3.2854958E-44    8.5870330E-45    4.9246685E-45    3.9775931E-45    
90.45            7.4692152E-46    3.1349710E-46    1.2215452E-46    1.0523978E-46    3.2928196E-44    8.6062081E-45    4.9356243E-45    3.9864391E-45    
90.55            7.4775026E-46    3.1384463E-46    1.2228961E-46    1.0535609E-46    3.3001515E-44    8.6254047E-45    4.9465923E-45    3.9952949E-45    
90.65            7.4857901E-46    3.1419216E-46    1.2242471E-46    1.0547241E-46    3.3074916E-44    8.6446226E-45    4.9575725E-45    4.0041605E-45    
90.75            7.4940775E-46    3.1453969E-46    1.2255981E-46    1.0558873E-46    3.3148398E-44    8.6638619E-45    4.9685648E-45    4.0130360E-45    
90.85            7.5023650E-46    3.1488722E-46    1.2269490E-46    1.0570504E-46    3.3221962E-44    8.6831226E-45    4.9795693E-45    4.0219212E-45    
90.95            7.5106524E-46    3.1523475E-46    1.2283000E-46    1.0582136E-46    3.3295608E-44    8.7024047E-45    4.9905860E-45    4.0308163E-45    
91.05            7.5189399E-46    3.1558228E-46    1.2296509E-46    1.0593768E-46    3.3369335E-44    8.7217082E-45    5.0016148E-45    4.0397213E-45    
91.15            7.5272273E-46    3.1592982E-46    1.2310019E-46    1.0605399E-46    3.3443143E-44    8.7410330E-45    5.0126559E-45    4.0486360E-45    
91.25            7.5355148E-46    3.1627735E-46    1.2323529E-46    1.0617031E-46    3.3517033E-44    8.7603793E-45    5.0237091E-45    4.0575606E-45    
91.35            7.5438022E-46    3.1662488E-46    1.2337038E-46    1.0628662E-46    3.3591005E-44    8.7797469E-45    5.0347744E-45    4.0664950E-45    
91.45            7.5520897E-46    3.1697241E-46    1.2350548E-46    1.0640294E-46    3.3665058E-44    8.7991359E-45    5.0458520E-45    4.0754392E-45    
91.55            7.5603771E-46    3.1731994E-46    1.2364057E-46    1.0651926E-46    3.3739192E-44    8.8185464E-45    5.0569417E-45    4.0843933E-45    
91.65            7.5686646E-46    3.1766747E-46    1.2377567E-46    1.0663557E-46    3.3813409E-44    8.8379781E-45    5.0680436E-45    4.0933572E-45    
91.75            7.5769521E-46    3.1801500E-46    1.2391077E-46    1.0675189E-46    3.3887706E-44    8.8574313E-45    5.0791576E-45    4.1023309E-45    
91.85            7.5852395E-46    3.1836253E-46    1.2404586E-46    1.0686821E-46    3.3962086E-44    8.8769059E-45    5.0902838E-45    4.1113144E-45    
91.95            7.5935270E-46    3.1871006E-46    1.2418096E-46    1.0698452E-46    3.4036546E-44    8.8964019E-45    5.1014223E-45    4.1203078E-45    
92.05            7.6018144E-46    3.1905759E-46    1.2431605E-46    1.0710084E-46    3.4111089E-44    8.9159192E-45    5.1125728E-45    4.1293110E-45    
92.15            7.6101019E-46    3.1940512E-46    1.2445115E-46    1.0721715E-46    3.4185713E-44    8.9354579E-45    5.1237356E-45    4.1383240E-45    
92.25            7.6183893E-46    3.1975266E-46    1.2458624E-46    1.0733347E-46    3.4260418E-44    8.9550180E-45    5.1349105E-45    4.1473468E-45    
92.35            7.6266768E-46    3.2010019E-46    1.2472134E-46    1.0744979E-46    3.4335205E-44    8.9745995E-45    5.1460976E-45    4.1563795E-45    
92.45            7.6349642E-46    3.2044772E-46    1.2485644E-46    1.0756610E-46    3.4410073E-44    8.9942024E-45    5.1572969E-45    4.1654219E-45    
92.55            7.6432517E-46    3.2079525E-46    1.2499153E-46    1.0768242E-46    3.4485023E-44    9.0138267E-45    5.1685083E-45    4.1744743E-45    
92.65            7.6515391E-46    3.2114278E-46    1.2512663E-46    1.0779873E-46    3.4560055E-44    9.0334723E-45    5.1797319E-45    4.1835364E-45    
92.75            7.6598266E-46    3.2149031E-46    1.2526172E-46    1.0791505E-46    3.4635168E-44    9.0531394E-45    5.1909677E-45    4.1926083E-45    
92.85            7.6681140E-46    3.2183784E-46    1.2539682E-46    1.0803137E-46    3.4710363E-44    9.0728278E-45    5.2022157E-45    4.2016901E-45    
92.95            7.6764015E-46    3.2218537E-46    1.2553192E-46    1.0814768E-46    3.4785639E-44    9.0925376E-45    5.2134758E-45    4.2107817E-45    
93.05            7.6846890E-46    3.2253290E-46    1.2566701E-46    1.0826400E-46    3.4860997E-44    9.1122688E-45    5.2247481E-45    4.2198832E-45    
93.15            7.6929764E-46    3.2288043E-46    1.2580211E-46    1.0838032E-46    3.4936436E-44    9.1320214E-45    5.2360326E-45    4.2289945E-45    
93.25            7.7012639E-46    3.2322796E-46    1.2593720E-46    1.0849663E-46    3.5011957E-44    9.1517954E-45    5.2473293E-45    4.2381155E-45    
93.35            7.7095513E-46    3.2357550E-46    1.2607230E-46    1.0861295E-46    3.5087559E-44    9.1715908E-45    5.2586381E-45    4.2472465E-45    
93.45            7.7178388E-46    3.2392303E-46    1.2620740E-46    1.0872926E-46    3.5163243E-44    9.1914075E-45    5.2699591E-45    4.2563872E-45    
93.55            7.7261262E-46    3.2427056E-46    1.2634249E-46    1.0884558E-46    3.5239008E-44    9.2112457E-45    5.2812923E-45    4.2655378E-45    
93.65            7.7344137E-46    3.2461809E-46    1.2647759E-46    1.0896190E-46    3.5314855E-44    9.2311052E-45    5.2926376E-45    4.2746982E-45    
93.75            7.7427012E-46    3.2496562E-46    1.2661268E-46    1.0907821E-46    3.5390784E-44    9.2509861E-45    5.3039951E-45    4.2838684E-45    
93.85            7.7509886E-46    3.2531315E-46    1.2674778E-46    1.0919453E-46    3.5466794E-44    9.2708884E-45    5.3153648E-45    4.2930484E-45    
93.95            7.7592761E-46    3.2566068E-46    1.2688288E-46    1.0931085E-46    3.5542885E-44    9.2908121E-45    5.3267467E-45    4.3022383E-45    
94.05            7.7675635E-46    3.2600821E-46    1.2701797E-46    1.0942716E-46    3.5619058E-44    9.3107571E-45    5.3381407E-45    4.3114380E-45    
94.15            7.7758510E-46    3.2635574E-46    1.2715307E-46    1.0954348E-46    3.5695313E-44    9.3307236E-45    5.3495469E-45    4.3206475E-45    
94.25            7.7841384E-46    3.2670328E-46    1.2728816E-46    1.0965979E-46    3.5771649E-44    9.3507114E-45    5.3609653E-45    4.3298668E-45    
94.35            7.7924259E-46    3.2705081E-46    1.2742326E-46    1.0977611E-46    3.5848067E-44    9.3707207E-45    5.3723959E-45    4.3390960E-45    
94.45            7.8007134E-46    3.2739834E-46    1.2755836E-46    1.0989243E-46    3.5924566E-44    9.3907513E-45    5.3838386E-45    4.3483350E-45    
94.55            7.8090008E-46    3.2774587E-46    1.2769345E-46    1.1000874E-46    3.6001147E-44    9.4108033E-45    5.3952935E-45    4.3575838E-45    
94.65            7.8172883E-46    3.2809340E-46    1.2782855E-46    1.1012506E-46    3.6077809E-44    9.4308767E-45    5.4067606E-45    4.3668425E-45    
94.75            7.8255757E-46    3.2844093E-46    1.2796364E-46    1.1024137E-46    3.6154553E-44    9.4509715E-45    5.4182398E-45    4.3761109E-45    
94.85            7.8338632E-46    3.2878846E-46    1.2809874E-46    1.1035769E-46    3.6231379E-44    9.4710876E-45    5.4297312E-45    4.3853892E-45    
94.95            7.8421507E-46    3.2913599E-46    1.2823384E-46    1.1047401E-46    3.6308285E-44    9.4912252E-45    5.4412348E-45    4.3946774E-45    
95.05            7.8504381E-46    3.2948352E-46    1.2836893E-46    1.1059032E-46    3.6385274E-44    9.5113841E-45    5.4527506E-45    4.4039753E-45    
95.15            7.8587256E-46    3.2983106E-46    1.2850403E-46    1.1070664E-46    3.6462344E-44    9.5315644E-45    5.4642785E-45    4.4132831E-45    
95.25            7.8670130E-46    3.3017859E-46    1.2863912E-46    1.1082295E-46    3.6539496E-44    9.5517661E-45    5.4758187E-45    4.4226007E-45    
95.35            7.8753005E-46    3.3052612E-46    1.2877422E-46    1.1093927E-46    3.6616729E-44    9.5719892E-45    5.4873709E-45    4.4319281E-45    
95.45            7.8835880E-46    3.3087365E-46    1.2890932E-46    1.1105559E-46    3.6694043E-44    9.5922337E-45    5.4989354E-45    4.4412653E-45    
95.55            7.8918754E-46    3.3122118E-46    1.2904441E-46    1.1117190E-46    3.6771440E-44    9.6124996E-45    5.5105120E-45    4.4506124E-45    
95.65            7.9001629E-46    3.3156871E-46    1.2917951E-46    1.1128822E-46    3.6848917E-44    9.6327868E-45    5.5221008E-45    4.4599693E-45    
95.75            7.9084503E-46    3.3191624E-46    1.2931460E-46    1.1140454E-46    3.6926477E-44    9.6530955E-45    5.5337018E-45    4.4693360E-45    
95.85            7.9167378E-46    3.3226377E-46    1.2944970E-46    1.1152085E-46    3.7004117E-44    9.6734255E-45    5.5453150E-45    4.4787126E-45    
95.95            7.9250253E-46    3.3261131E-46    1.2958479E-46    1.1163717E-46    3.7081840E-44    9.6937769E-45    5.5569403E-45    4.4880990E-45    
96.05            7.9333127E-46    3.3295884E-46    1.2971989E-46    1.1175348E-46    3.7159644E-44    9.7141497E-45    5.5685778E-45    4.4974952E-45    
96.15            7.9416002E-46    3.3330637E-46    1.2985499E-46    1.1186980E-46    3.7237529E-44    9.7345439E-45    5.5802275E-45    4.5069012E-45    
96.25            7.9498876E-46    3.3365390E-46    1.2999008E-46    1.1198612E-46    3.7315496E-44    9.7549594E-45    5.5918893E-45    4.5163171E-45    
96.35            7.9581751E-46    3.3400143E-46    1.3012518E-46    1.1210243E-46    3.7393544E-44    9.7753964E-45    5.6035633E-45    4.5257427E-45    
96.45            7.9664626E-46    3.3434896E-46    1.3026027E-46    1.1221875E-46    3.7471674E-44    9.7958547E-45    5.6152495E-45    4.5351782E-45    
96.55            7.9747500E-46    3.3469649E-46    1.3039537E-46    1.1233506E-46    3.7549886E-44    9.8163345E-45    5.6269479E-45    4.5446236E-45    
96.65            7.9830375E-46    3.3504402E-46    1.3053047E-46    1.1245138E-46    3.7628179E-44    9.8368356E-45    5.6386584E-45    4.5540787E-45    
96.75            7.9913250E-46    3.3539156E-46    1.3066556E-46    1.1256770E-46    3.7706554E-44    9.8573581E-45    5.6503811E-45    4.5635437E-45    
96.85            7.9996124E-46    3.3573909E-46    1.3080066E-46    1.1268401E-46    3.7785010E-44    9.8779020E-45    5.6621160E-45    4.5730185E-45    
96.95            8.0078999E-46    3.3608662E-46    1.3093575E-46    1.1280033E-46    3.7863548E-44    9.8984673E-45    5.6738630E-45    4.5825031E-45    
97.05            8.0161873E-46    3.3643415E-46    1.3107085E-46    1.1291665E-46    3.7942167E-44    9.9190539E-45    5.6856223E-45    4.5919976E-45    
97.15            8.0244748E-46    3.3678168E-46    1.3120595E-46    1.1303296E-46    3.8020868E-44    9.9396620E-45    5.6973937E-45    4.6015019E-45    
97.25            8.0327623E-46    3.3712921E-46    1.3134104E-46    1.1314928E-46    3.8099650E-44    9.9602914E-45    5.7091772E-45    4.6110160E-45    
97.35            8.0410497E-46    3.3747674E-46    1.3147614E-46    1.1326559E-46    3.8178514E-44    9.9809422E-45    5.7209730E-45    4.6205399E-45    
97.45            8.0493372E-46    3.3782428E-46    1.3161123E-46    1.1338191E-46    3.8257459E-44    1.0001614E-44    5.7327809E-45    4.6300737E-45    
97.55            8.0576247E-46    3.3817181E-46    1.3174633E-46    1.1349823E-46    3.8336486E-44    1.0022308E-44    5.7446010E-45    4.6396173E-45    
97.65            8.0659121E-46    3.3851934E-46    1.3188143E-46    1.1361454E-46    3.8415595E-44    1.0043023E-44    5.7564333E-45    4.6491707E-45    
97.75            8.0741996E-46    3.3886687E-46    1.3201652E-46    1.1373086E-46    3.8494785E-44    1.0063759E-44    5.7682777E-45    4.6587339E-45    
97.85            8.0824871E-46    3.3921440E-46    1.3215162E-46    1.1384717E-46    3.8574057E-44    1.0084517E-44    5.7801343E-45    4.6683070E-45    
97.95            8.0907745E-46    3.3956193E-46    1.3228671E-46    1.1396349E-46    3.8653410E-44    1.0105296E-44    5.7920031E-45    4.6778899E-45    
98.05            8.0990620E-46    3.3990946E-46    1.3242181E-46    1.1407981E-46    3.8732844E-44    1.0126097E-44    5.8038841E-45    4.6874826E-45    
98.15            8.1073495E-46    3.4025700E-46    1.3255691E-46    1.1419612E-46    3.8812361E-44    1.0146919E-44    5.8157772E-45    4.6970851E-45    
98.25            8.1156369E-46    3.4060453E-46    1.3269200E-46    1.1431244E-46    3.8891958E-44    1.0167762E-44    5.8276825E-45    4.7066975E-45    
98.35            8.1239244E-46    3.4095206E-46    1.3282710E-46    1.1442875E-46    3.8971638E-44    1.0188627E-44    5.8396000E-45    4.7163197E-45    
98.45            8.1322119E-46    3.4129959E-46    1.3296219E-46    1.1454507E-46    3.9051398E-44    1.0209513E-44    5.8515296E-45    4.7259517E-45    
98.55            8.1404993E-46    3.4164712E-46    1.3309729E-46    1.1466139E-46    3.9131241E-44    1.0230420E-44    5.8634714E-45    4.7355935E-45    
98.65            8.1487868E-46    3.4199465E-46    1.3323238E-46    1.1477770E-46    3.9211165E-44    1.0251349E-44    5.8754254E-45    4.7452452E-45    
98.75            8.1570743E-46    3.4234218E-46    1.3336748E-46    1.1489402E-46    3.9291170E-44    1.0272299E-44    5.8873916E-45    4.7549067E-45    
98.85            8.1653617E-46    3.4268972E-46    1.3350258E-46    1.1501033E-46    3.9371257E-44    1.0293271E-44    5.8993699E-45    4.7645780E-45    
98.95            8.1736492E-46    3.4303725E-46    1.3363767E-46    1.1512665E-46    3.9451426E-44    1.0314264E-44    5.9113604E-45    4.7742591E-45    
99.05            8.1819367E-46    3.4338478E-46    1.3377277E-46    1.1524297E-46    3.9531676E-44    1.0335278E-44    5.9233631E-45    4.7839501E-45    
99.15            8.1902241E-46    3.4373231E-46    1.3390786E-46    1.1535928E-46    3.9612007E-44    1.0356314E-44    5.9353780E-45    4.7936509E-45    
99.25            8.1985116E-46    3.4407984E-46    1.3404296E-46    1.1547560E-46    3.9692420E-44    1.0377371E-44    5.9474050E-45    4.8033615E-45    
99.35            8.2067991E-46    3.4442737E-46    1.3417806E-46    1.1559192E-46    3.9772915E-44    1.0398450E-44    5.9594442E-45    4.8130819E-45    
99.45            8.2150865E-46    3.4477490E-46    1.3431315E-46    1.1570823E-46    3.9853491E-44    1.0419550E-44    5.9714956E-45    4.8228122E-45    
99.55            8.2233740E-46    3.4512244E-46    1.3444825E-46    1.1582455E-46    3.9934149E-44    1.0440671E-44    5.9835592E-45    4.8325523E-45    
99.65            8.2316615E-46    3.4546997E-46    1.3458334E-46    1.1594086E-46    4.0014888E-44    1.0461814E-44    5.9956349E-45    4.8423022E-45    
99.75            8.2399489E-46    3.4581750E-46    1.3471844E-46    1.1605718E-46    4.0095709E-44    1.0482978E-44    6.0077228E-45    4.8520620E-45    
99.85            8.2482364E-46    3.4616503E-46    1.3485354E-46    1.1617350E-46    4.0176611E-44    1.0504163E-44    6.0198228E-45    4.8618315E-45    
99.95            8.2565239E-46    3.4651256E-46    1.3498863E-46    1.1628981E-46    4.0257595E-44    1.0525370E-44    6.0319351E-45    4.8716109E-45    
